"","Product.type","MalagasyName","EnglishName","LocalName","ScientificName","FinalName"
"7009","A","Angisy","Squid","","","Angisy"
"7010","A","Angisy","Squid","","","Angisy"
"7011","A","Angisy","Squid","","","Angisy"
"7012","H","Horita","Octopus","","","Horita"
"7013","F","Fia","Fish","","","Fia"
"7014","H","Horita","Octopus","","","Horita"
"7015","H","Horita","Octopus","","","Horita"
"7016","F","Fia","Fish","","","Fia"
"7017","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7018","H","Horita","Octopus","","","Horita"
"7019","H","Horita","Octopus","","","Horita"
"7020","F","Fia","Fish","","","Fia"
"7021","B","Bozike","Chicoreus ramosus","","","Bozike"
"7022","F","Fia","Fish","","","Fia"
"7023","B","Bozike","Chicoreus ramosus","","","Bozike"
"7024","H","Horita","Octopus","","","Horita"
"7025","B","Bozike","Chicoreus ramosus","","","Bozike"
"7026","F","Fia","Fish","","","Fia"
"7027","H","Horita","Octopus","","","Horita"
"7028","H","Horita","Octopus","","","Horita"
"7029","B","Bozike","Chicoreus ramosus","","","Bozike"
"7030","H","Horita","Octopus","","","Horita"
"7031","H","Horita","Octopus","","","Horita"
"7032","H","Horita","Octopus","","","Horita"
"7033","H","Horita","Octopus","","","Horita"
"7034","H","Horita","Octopus","","","Horita"
"7035","H","Horita","Octopus","","","Horita"
"7036","H","Horita","Octopus","","","Horita"
"7037","F","Fia","Fish","","","Fia"
"7038","B","Bozike","Chicoreus ramosus","","","Bozike"
"7039","H","Horita","Octopus","","","Horita"
"7040","B","Bozike","Chicoreus ramosus","","","Bozike"
"7041","F","Fia","Fish","","","Fia"
"7042","H","Horita","Octopus","","","Horita"
"7043","A","Angisy","Squid","","","Angisy"
"7044","A","Angisy","Squid","","","Angisy"
"7045","A","Angisy","Squid","","","Angisy"
"7046","A","Angisy","Squid","","","Angisy"
"7047","H","Horita","Octopus","","","Horita"
"7048","H","Horita","Octopus","","","Horita"
"7049","H","Horita","Octopus","","","Horita"
"7050","H","Horita","Octopus","","","Horita"
"7051","H","Horita","Octopus","","","Horita"
"7052","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7053","H","Horita","Octopus","","","Horita"
"7054","F","Fia","Fish","","","Fia"
"7055","B","Bozike","Chicoreus ramosus","","","Bozike"
"7056","H","Horita","Octopus","","","Horita"
"7057","H","Horita","Octopus","","","Horita"
"7058","B","Bozike","Chicoreus ramosus","","","Bozike"
"7059","A","Angisy","Squid","","","Angisy"
"7060","F","Fia","Fish","","","Fia"
"7061","A","Angisy","Squid","","","Angisy"
"7062","H","Horita","Octopus","","","Horita"
"7063","H","Horita","Octopus","","","Horita"
"7064","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7065","H","Horita","Octopus","","","Horita"
"7066","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7067","H","Horita","Octopus","","","Horita"
"7068","F","Fia","Fish","","","Fia"
"7069","H","Horita","Octopus","","","Horita"
"7070","B","Bozike","Chicoreus ramosus","","","Bozike"
"7071","H","Horita","Octopus","","","Horita"
"7072","H","Horita","Octopus","","","Horita"
"7073","B","Bozike","Chicoreus ramosus","","","Bozike"
"7074","F","Fia","Fish","","","Fia"
"7075","A","Angisy","Squid","","","Angisy"
"7076","A","Angisy","Squid","","","Angisy"
"7077","A","Angisy","Squid","","","Angisy"
"7078","A","Angisy","Squid","","","Angisy"
"7079","A","Angisy","Squid","","","Angisy"
"7080","A","Angisy","Squid","","","Angisy"
"7081","A","Angisy","Squid","","","Angisy"
"7082","A","Angisy","Squid","","","Angisy"
"7083","A","Angisy","Squid","","","Angisy"
"7084","A","Angisy","Squid","","","Angisy"
"7085","H","Horita","Octopus","","","Horita"
"7086","B","Bozike","Chicoreus ramosus","","","Bozike"
"7087","A","Angisy","Squid","","","Angisy"
"7088","H","Horita","Octopus","","","Horita"
"7089","H","Horita","Octopus","","","Horita"
"7090","H","Horita","Octopus","","","Horita"
"7091","A","Angisy","Squid","","","Angisy"
"7092","A","Angisy","Squid","","","Angisy"
"7093","A","Angisy","Squid","","","Angisy"
"7094","F","Fia","Fish","","","Fia"
"7095","A","Angisy","Squid","","","Angisy"
"7096","A","Angisy","Squid","","","Angisy"
"7097","A","Angisy","Squid","","","Angisy"
"7098","F","Fia","Fish","","","Fia"
"7099","F","Fia","Fish","","","Fia"
"7100","H","Horita","Octopus","","","Horita"
"7101","H","Horita","Octopus","","","Horita"
"7102","F","Fia","Fish","","","Fia"
"7103","A","Angisy","Squid","","","Angisy"
"7104","A","Angisy","Squid","","","Angisy"
"7105","A","Angisy","Squid","","","Angisy"
"7106","F","Fia","Fish","","","Fia"
"7107","H","Horita","Octopus","","","Horita"
"7108","H","Horita","Octopus","","","Horita"
"7109","H","Horita","Octopus","","","Horita"
"7110","",NA,NA,NA,NA,NA
"7111","H","Horita","Octopus","","","Horita"
"7112","H","Horita","Octopus","","","Horita"
"7113","H","Horita","Octopus","","","Horita"
"7114","H","Horita","Octopus","","","Horita"
"7115","F","Fia","Fish","","","Fia"
"7116","H","Horita","Octopus","","","Horita"
"7117","H","Horita","Octopus","","","Horita"
"7118","H","Horita","Octopus","","","Horita"
"7119","H","Horita","Octopus","","","Horita"
"7120","H","Horita","Octopus","","","Horita"
"7121","H","Horita","Octopus","","","Horita"
"7122","F","Fia","Fish","","","Fia"
"7123","B","Bozike","Chicoreus ramosus","","","Bozike"
"7124","H","Horita","Octopus","","","Horita"
"7125","H","Horita","Octopus","","","Horita"
"7126","F","Fia","Fish","","","Fia"
"7127","B","Bozike","Chicoreus ramosus","","","Bozike"
"7128","",NA,NA,NA,NA,NA
"7129","H","Horita","Octopus","","","Horita"
"7130","H","Horita","Octopus","","","Horita"
"7131","H","Horita","Octopus","","","Horita"
"7132","H","Horita","Octopus","","","Horita"
"7133","H","Horita","Octopus","","","Horita"
"7134","A","Angisy","Squid","","","Angisy"
"7135","A","Angisy","Squid","","","Angisy"
"7136","A","Angisy","Squid","","","Angisy"
"7137","H","Horita","Octopus","","","Horita"
"7138","H","Horita","Octopus","","","Horita"
"7139","H","Horita","Octopus","","","Horita"
"7140","F","Fia","Fish","","","Fia"
"7141","H","Horita","Octopus","","","Horita"
"7142","H","Horita","Octopus","","","Horita"
"7143","A","Angisy","Squid","","","Angisy"
"7144","A","Angisy","Squid","","","Angisy"
"7145","H","Horita","Octopus","","","Horita"
"7146","H","Horita","Octopus","","","Horita"
"7147","B","Bozike","Chicoreus ramosus","","","Bozike"
"7148","H","Horita","Octopus","","","Horita"
"7149","H","Horita","Octopus","","","Horita"
"7150","H","Horita","Octopus","","","Horita"
"7151","H","Horita","Octopus","","","Horita"
"7152","H","Horita","Octopus","","","Horita"
"7153","H","Horita","Octopus","","","Horita"
"7154","B","Bozike","Chicoreus ramosus","","","Bozike"
"7155","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7156","F","Fia","Fish","","","Fia"
"7157","H","Horita","Octopus","","","Horita"
"7158","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7159","H","Horita","Octopus","","","Horita"
"7160","F","Fia","Fish","","","Fia"
"7161","H","Horita","Octopus","","","Horita"
"7162","",NA,NA,NA,NA,NA
"7163","",NA,NA,NA,NA,NA
"7164","",NA,NA,NA,NA,NA
"7165","",NA,NA,NA,NA,NA
"7166","F","Fia","Fish","","","Fia"
"7167","B","Bozike","Chicoreus ramosus","","","Bozike"
"7168","H","Horita","Octopus","","","Horita"
"7169","H","Horita","Octopus","","","Horita"
"7170","",NA,NA,NA,NA,NA
"7171","H","Horita","Octopus","","","Horita"
"7172","H","Horita","Octopus","","","Horita"
"7173","H","Horita","Octopus","","","Horita"
"7174","H","Horita","Octopus","","","Horita"
"7175","H","Horita","Octopus","","","Horita"
"7176","B","Bozike","Chicoreus ramosus","","","Bozike"
"7177","F","Fia","Fish","","","Fia"
"7178","H","Horita","Octopus","","","Horita"
"7179","B","Bozike","Chicoreus ramosus","","","Bozike"
"7180","B","Bozike","Chicoreus ramosus","","","Bozike"
"7181","F","Fia","Fish","","","Fia"
"7182","A","Angisy","Squid","","","Angisy"
"7183","A","Angisy","Squid","","","Angisy"
"7184","A","Angisy","Squid","","","Angisy"
"7185","A","Angisy","Squid","","","Angisy"
"7186","H","Horita","Octopus","","","Horita"
"7187","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7188","H","Horita","Octopus","","","Horita"
"7189","H","Horita","Octopus","","","Horita"
"7190","H","Horita","Octopus","","","Horita"
"7191","H","Horita","Octopus","","","Horita"
"7192","H","Horita","Octopus","","","Horita"
"7193","H","Horita","Octopus","","","Horita"
"7194","H","Horita","Octopus","","","Horita"
"7195","B","Bozike","Chicoreus ramosus","","","Bozike"
"7196","H","Horita","Octopus","","","Horita"
"7197","F","Fia","Fish","","","Fia"
"7198","H","Horita","Octopus","","","Horita"
"7199","H","Horita","Octopus","","","Horita"
"7200","H","Horita","Octopus","","","Horita"
"7201","F","Fia","Fish","","","Fia"
"7202","B","Bozike","Chicoreus ramosus","","","Bozike"
"7203","H","Horita","Octopus","","","Horita"
"7204","H","Horita","Octopus","","","Horita"
"7205","F","Fia","Fish","","","Fia"
"7206","",NA,NA,NA,NA,NA
"7207","H","Horita","Octopus","","","Horita"
"7208","B","Bozike","Chicoreus ramosus","","","Bozike"
"7209","H","Horita","Octopus","","","Horita"
"7210","H","Horita","Octopus","","","Horita"
"7211","H","Horita","Octopus","","","Horita"
"7212","A","Angisy","Squid","","","Angisy"
"7213","A","Angisy","Squid","","","Angisy"
"7214","B","Bozike","Chicoreus ramosus","","","Bozike"
"7215","",NA,NA,NA,NA,NA
"7216","",NA,NA,NA,NA,NA
"7217","",NA,NA,NA,NA,NA
"7218","",NA,NA,NA,NA,NA
"7219","",NA,NA,NA,NA,NA
"7220","",NA,NA,NA,NA,NA
"7221","A","Angisy","Squid","","","Angisy"
"7222","F","Fia","Fish","","","Fia"
"7223","A","Angisy","Squid","","","Angisy"
"7224","F","Fia","Fish","","","Fia"
"7225","A","Angisy","Squid","","","Angisy"
"7226","H","Horita","Octopus","","","Horita"
"7227","H","Horita","Octopus","","","Horita"
"7228","B","Bozike","Chicoreus ramosus","","","Bozike"
"7229","F","Fia","Fish","","","Fia"
"7230","B","Bozike","Chicoreus ramosus","","","Bozike"
"7231","H","Horita","Octopus","","","Horita"
"7232","H","Horita","Octopus","","","Horita"
"7233","H","Horita","Octopus","","","Horita"
"7234","F","Fia","Fish","","","Fia"
"7235","H","Horita","Octopus","","","Horita"
"7236","H","Horita","Octopus","","","Horita"
"7237","A","Angisy","Squid","","","Angisy"
"7238","H","Horita","Octopus","","","Horita"
"7239","H","Horita","Octopus","","","Horita"
"7240","H","Horita","Octopus","","","Horita"
"7241","F","Fia","Fish","","","Fia"
"7242","H","Horita","Octopus","","","Horita"
"7243","H","Horita","Octopus","","","Horita"
"7244","H","Horita","Octopus","","","Horita"
"7245","H","Horita","Octopus","","","Horita"
"7246","F","Fia","Fish","","","Fia"
"7247","B","Bozike","Chicoreus ramosus","","","Bozike"
"7248","H","Horita","Octopus","","","Horita"
"7249","A","Angisy","Squid","","","Angisy"
"7250","A","Angisy","Squid","","","Angisy"
"7251","A","Angisy","Squid","","","Angisy"
"7252","H","Horita","Octopus","","","Horita"
"7253","F","Fia","Fish","","","Fia"
"7254","B","Bozike","Chicoreus ramosus","","","Bozike"
"7255","H","Horita","Octopus","","","Horita"
"7256","H","Horita","Octopus","","","Horita"
"7257","H","Horita","Octopus","","","Horita"
"7258","H","Horita","Octopus","","","Horita"
"7259","H","Horita","Octopus","","","Horita"
"7260","H","Horita","Octopus","","","Horita"
"7261","B","Bozike","Chicoreus ramosus","","","Bozike"
"7262","F","Fia","Fish","","","Fia"
"7263","B","Bozike","Chicoreus ramosus","","","Bozike"
"7264","A","Angisy","Squid","","","Angisy"
"7265","A","Angisy","Squid","","","Angisy"
"7266","B","Bozike","Chicoreus ramosus","","","Bozike"
"7267","F","Fia","Fish","","","Fia"
"7268","B","Bozike","Chicoreus ramosus","","","Bozike"
"7269","A","Angisy","Squid","","","Angisy"
"7270","H","Horita","Octopus","","","Horita"
"7271","B","Bozike","Chicoreus ramosus","","","Bozike"
"7272","H","Horita","Octopus","","","Horita"
"7273","F","Fia","Fish","","","Fia"
"7274","H","Horita","Octopus","","","Horita"
"7275","F","Fia","Fish","","","Fia"
"7276","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7277","H","Horita","Octopus","","","Horita"
"7278","B","Bozike","Chicoreus ramosus","","","Bozike"
"7279","H","Horita","Octopus","","","Horita"
"7280","H","Horita","Octopus","","","Horita"
"7281","F","Fia","Fish","","","Fia"
"7282","B","Bozike","Chicoreus ramosus","","","Bozike"
"7283","A","Angisy","Squid","","","Angisy"
"7284","F","Fia","Fish","","","Fia"
"7285","A","Angisy","Squid","","","Angisy"
"7286","A","Angisy","Squid","","","Angisy"
"7287","H","Horita","Octopus","","","Horita"
"7288","F","Fia","Fish","","","Fia"
"7289","H","Horita","Octopus","","","Horita"
"7290","H","Horita","Octopus","","","Horita"
"7291","H","Horita","Octopus","","","Horita"
"7292","H","Horita","Octopus","","","Horita"
"7293","B","Bozike","Chicoreus ramosus","","","Bozike"
"7294","F","Fia","Fish","","","Fia"
"7295","B","Bozike","Chicoreus ramosus","","","Bozike"
"7296","H","Horita","Octopus","","","Horita"
"7297","B","Bozike","Chicoreus ramosus","","","Bozike"
"7298","H","Horita","Octopus","","","Horita"
"7299","F","Fia","Fish","","","Fia"
"7300","B","Bozike","Chicoreus ramosus","","","Bozike"
"7301","A","Angisy","Squid","","","Angisy"
"7302","H","Horita","Octopus","","","Horita"
"7303","B","Bozike","Chicoreus ramosus","","","Bozike"
"7304","H","Horita","Octopus","","","Horita"
"7305","H","Horita","Octopus","","","Horita"
"7306","H","Horita","Octopus","","","Horita"
"7307","A","Angisy","Squid","","","Angisy"
"7308","A","Angisy","Squid","","","Angisy"
"7309","A","Angisy","Squid","","","Angisy"
"7310","F","Fia","Fish","","","Fia"
"7311","H","Horita","Octopus","","","Horita"
"7312","F","Fia","Fish","","","Fia"
"7313","H","Horita","Octopus","","","Horita"
"7314","B","Bozike","Chicoreus ramosus","","","Bozike"
"7315","H","Horita","Octopus","","","Horita"
"7316","F","Fia","Fish","","","Fia"
"7317","B","Bozike","Chicoreus ramosus","","","Bozike"
"7318","F","Fia","Fish","","","Fia"
"7319","A","Angisy","Squid","","","Angisy"
"7320","A","Angisy","Squid","","","Angisy"
"7321","A","Angisy","Squid","","","Angisy"
"7322","F","Fia","Fish","","","Fia"
"7323","H","Horita","Octopus","","","Horita"
"7324","H","Horita","Octopus","","","Horita"
"7325","H","Horita","Octopus","","","Horita"
"7326","H","Horita","Octopus","","","Horita"
"7327","F","Fia","Fish","","","Fia"
"7328","H","Horita","Octopus","","","Horita"
"7329","B","Bozike","Chicoreus ramosus","","","Bozike"
"7330","H","Horita","Octopus","","","Horita"
"7331","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7332","H","Horita","Octopus","","","Horita"
"7333","H","Horita","Octopus","","","Horita"
"7334","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7335","B","Bozike","Chicoreus ramosus","","","Bozike"
"7336","H","Horita","Octopus","","","Horita"
"7337","H","Horita","Octopus","","","Horita"
"7338","B","Bozike","Chicoreus ramosus","","","Bozike"
"7339","H","Horita","Octopus","","","Horita"
"7340","H","Horita","Octopus","","","Horita"
"7341","H","Horita","Octopus","","","Horita"
"7342","H","Horita","Octopus","","","Horita"
"7343","",NA,NA,NA,NA,NA
"7344","",NA,NA,NA,NA,NA
"7345","",NA,NA,NA,NA,NA
"7346","",NA,NA,NA,NA,NA
"7347","F","Fia","Fish","","","Fia"
"7348","A","Angisy","Squid","","","Angisy"
"7349","A","Angisy","Squid","","","Angisy"
"7350","H","Horita","Octopus","","","Horita"
"7351","H","Horita","Octopus","","","Horita"
"7352","B","Bozike","Chicoreus ramosus","","","Bozike"
"7353","H","Horita","Octopus","","","Horita"
"7354","H","Horita","Octopus","","","Horita"
"7355","B","Bozike","Chicoreus ramosus","","","Bozike"
"7356","A","Angisy","Squid","","","Angisy"
"7357","F","Fia","Fish","","","Fia"
"7358","H","Horita","Octopus","","","Horita"
"7359","H","Horita","Octopus","","","Horita"
"7360","H","Horita","Octopus","","","Horita"
"7361","H","Horita","Octopus","","","Horita"
"7362","H","Horita","Octopus","","","Horita"
"7363","H","Horita","Octopus","","","Horita"
"7364","H","Horita","Octopus","","","Horita"
"7365","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7366","H","Horita","Octopus","","","Horita"
"7367","H","Horita","Octopus","","","Horita"
"7368","F","Fia","Fish","","","Fia"
"7369","A","Angisy","Squid","","","Angisy"
"7370","H","Horita","Octopus","","","Horita"
"7371","H","Horita","Octopus","","","Horita"
"7372","H","Horita","Octopus","","","Horita"
"7373","H","Horita","Octopus","","","Horita"
"7374","F","Fia","Fish","","","Fia"
"7375","F","Fia","Fish","","","Fia"
"7376","F","Fia","Fish","","","Fia"
"7377","H","Horita","Octopus","","","Horita"
"7378","H","Horita","Octopus","","","Horita"
"7379","H","Horita","Octopus","","","Horita"
"7380","F","Fia","Fish","","","Fia"
"7381","A","Angisy","Squid","","","Angisy"
"7382","H","Horita","Octopus","","","Horita"
"7383","A","Angisy","Squid","","","Angisy"
"7384","H","Horita","Octopus","","","Horita"
"7385","F","Fia","Fish","","","Fia"
"7386","H","Horita","Octopus","","","Horita"
"7387","H","Horita","Octopus","","","Horita"
"7388","H","Horita","Octopus","","","Horita"
"7389","F","Fia","Fish","","","Fia"
"7390","H","Horita","Octopus","","","Horita"
"7391","H","Horita","Octopus","","","Horita"
"7392","H","Horita","Octopus","","","Horita"
"7393","H","Horita","Octopus","","","Horita"
"7394","H","Horita","Octopus","","","Horita"
"7395","H","Horita","Octopus","","","Horita"
"7396","B","Bozike","Chicoreus ramosus","","","Bozike"
"7397","H","Horita","Octopus","","","Horita"
"7398","B","Bozike","Chicoreus ramosus","","","Bozike"
"7399","H","Horita","Octopus","","","Horita"
"7400","H","Horita","Octopus","","","Horita"
"7401","H","Horita","Octopus","","","Horita"
"7402","F","Fia","Fish","","","Fia"
"7403","H","Horita","Octopus","","","Horita"
"7404","H","Horita","Octopus","","","Horita"
"7405","A","Angisy","Squid","","","Angisy"
"7406","A","Angisy","Squid","","","Angisy"
"7407","B","Bozike","Chicoreus ramosus","","","Bozike"
"7408","H","Horita","Octopus","","","Horita"
"7409","H","Horita","Octopus","","","Horita"
"7410","H","Horita","Octopus","","","Horita"
"7411","H","Horita","Octopus","","","Horita"
"7412","A","Angisy","Squid","","","Angisy"
"7413","H","Horita","Octopus","","","Horita"
"7414","F","Fia","Fish","","","Fia"
"7415","B","Bozike","Chicoreus ramosus","","","Bozike"
"7416","H","Horita","Octopus","","","Horita"
"7417","H","Horita","Octopus","","","Horita"
"7418","B","Bozike","Chicoreus ramosus","","","Bozike"
"7419","A","Angisy","Squid","","","Angisy"
"7420","A","Angisy","Squid","","","Angisy"
"7421","H","Horita","Octopus","","","Horita"
"7422","A","Angisy","Squid","","","Angisy"
"7423","H","Horita","Octopus","","","Horita"
"7424","H","Horita","Octopus","","","Horita"
"7425","B","Bozike","Chicoreus ramosus","","","Bozike"
"7426","H","Horita","Octopus","","","Horita"
"7427","H","Horita","Octopus","","","Horita"
"7428","F","Fia","Fish","","","Fia"
"7429","F","Fia","Fish","","","Fia"
"7430","H","Horita","Octopus","","","Horita"
"7431","H","Horita","Octopus","","","Horita"
"7432","H","Horita","Octopus","","","Horita"
"7433","H","Horita","Octopus","","","Horita"
"7434","F","Fia","Fish","","","Fia"
"7435","B","Bozike","Chicoreus ramosus","","","Bozike"
"7436","H","Horita","Octopus","","","Horita"
"7437","H","Horita","Octopus","","","Horita"
"7438","F","Fia","Fish","","","Fia"
"7439","H","Horita","Octopus","","","Horita"
"7440","H","Horita","Octopus","","","Horita"
"7441","H","Horita","Octopus","","","Horita"
"7442","H","Horita","Octopus","","","Horita"
"7443","H","Horita","Octopus","","","Horita"
"7444","H","Horita","Octopus","","","Horita"
"7445","H","Horita","Octopus","","","Horita"
"7446","A","Angisy","Squid","","","Angisy"
"7447","A","Angisy","Squid","","","Angisy"
"7448","A","Angisy","Squid","","","Angisy"
"7449","A","Angisy","Squid","","","Angisy"
"7450","H","Horita","Octopus","","","Horita"
"7451","H","Horita","Octopus","","","Horita"
"7452","B","Bozike","Chicoreus ramosus","","","Bozike"
"7453","H","Horita","Octopus","","","Horita"
"7454","H","Horita","Octopus","","","Horita"
"7455","F","Fia","Fish","","","Fia"
"7456","B","Bozike","Chicoreus ramosus","","","Bozike"
"7457","H","Horita","Octopus","","","Horita"
"7458","F","Fia","Fish","","","Fia"
"7459","H","Horita","Octopus","","","Horita"
"7460","H","Horita","Octopus","","","Horita"
"7461","H","Horita","Octopus","","","Horita"
"7462","H","Horita","Octopus","","","Horita"
"7463","B","Bozike","Chicoreus ramosus","","","Bozike"
"7464","F","Fia","Fish","","","Fia"
"7465","H","Horita","Octopus","","","Horita"
"7466","H","Horita","Octopus","","","Horita"
"7467","H","Horita","Octopus","","","Horita"
"7468","H","Horita","Octopus","","","Horita"
"7469","A","Angisy","Squid","","","Angisy"
"7470","A","Angisy","Squid","","","Angisy"
"7471","H","Horita","Octopus","","","Horita"
"7472","H","Horita","Octopus","","","Horita"
"7473","H","Horita","Octopus","","","Horita"
"7474","H","Horita","Octopus","","","Horita"
"7475","F","Fia","Fish","","","Fia"
"7476","B","Bozike","Chicoreus ramosus","","","Bozike"
"7477","H","Horita","Octopus","","","Horita"
"7478","B","Bozike","Chicoreus ramosus","","","Bozike"
"7479","H","Horita","Octopus","","","Horita"
"7480","H","Horita","Octopus","","","Horita"
"7481","H","Horita","Octopus","","","Horita"
"7482","H","Horita","Octopus","","","Horita"
"7483","F","Fia","Fish","","","Fia"
"7484","H","Horita","Octopus","","","Horita"
"7485","H","Horita","Octopus","","","Horita"
"7486","H","Horita","Octopus","","","Horita"
"7487","H","Horita","Octopus","","","Horita"
"7488","H","Horita","Octopus","","","Horita"
"7489","A","Angisy","Squid","","","Angisy"
"7490","A","Angisy","Squid","","","Angisy"
"7491","H","Horita","Octopus","","","Horita"
"7492","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7493","B","Bozike","Chicoreus ramosus","","","Bozike"
"7494","H","Horita","Octopus","","","Horita"
"7495","B","Bozike","Chicoreus ramosus","","","Bozike"
"7496","H","Horita","Octopus","","","Horita"
"7497","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"7498","H","Horita","Octopus","","","Horita"
"7499","F","Fia","Fish","","","Fia"
"7500","B","Bozike","Chicoreus ramosus","","","Bozike"
"7501","H","Horita","Octopus","","","Horita"
"7502","B","Bozike","Chicoreus ramosus","","","Bozike"
"7503","H","Horita","Octopus","","","Horita"
"7504","A","Angisy","Squid","","","Angisy"
"7505","H","Horita","Octopus","","","Horita"
"7506","H","Horita","Octopus","","","Horita"
"7507","B","Bozike","Chicoreus ramosus","","","Bozike"
"7508","A","Angisy","Squid","","","Angisy"
"7509","F","Fia","Fish","","","Fia"
"7510","H","Horita","Octopus","","","Horita"
"7511","H","Horita","Octopus","","","Horita"
"7512","H","Horita","Octopus","","","Horita"
"7513","F","Fia","Fish","","","Fia"
"7514","H","Horita","Octopus","","","Horita"
