"","Product.type","MalagasyName","EnglishName","LocalName","ScientificName","FinalName"
"197","FIANAKANGA","Fianakanga","","LOVOHARANAKANGA","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVOHARANAKANGA"
"198","FAIGITARA","Faigitara","Ray","","","Faigitara"
"199","TAPAPORAHA","Tapaporaha","","","","Tapaporaha"
"200","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"201","ANGISY","Angisy","Squid","","","Angisy"
"202","LOVOFISAKA","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"203","AMBARIAKE","Ambariake","Gerres acinaces/ strongspine silver biddy","AMBARIAKE,AMBARIAKA","GERRES ACINACES, GYMNOCRANIUS GRISEUS, GYMNOCRANIUS GRANDOCULIS, MONOTAXIS GRANDOCULIS, LETHRINUS HARAK, GERE ACINACES","AMBARIAKE,AMBARIAKA"
"204","HORITA","Horita","Octopus","","","Horita"
"205","VARILAVA","Varilava","Fish, small, like shrimp","","","Varilava"
"206","HORITA","Horita","Octopus","","","Horita"
"207","HORITA","Horita","Octopus","","","Horita"
"208","HORITA","Horita","Octopus","","","Horita"
"209","ANGISY","Angisy","Squid","","","Angisy"
"210","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"211","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"212","HORITA","Horita","Octopus","","","Horita"
"213","HORITA","Horita","Octopus","","","Horita"
"214","HORITA","Horita","Octopus","","","Horita"
"215","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"216","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"217","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"218","HORITA","Horita","Octopus","","","Horita"
"219","HORITA","Horita","Octopus","","","Horita"
"220","HORITA","Horita","Octopus","","","Horita"
"221","VANGO","","Fish","","","Fish"
"222","HORITA","Horita","Octopus","","","Horita"
"223","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"224","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"225","GOGO","Fia gogo","Madagascar sea catfish/ Arius madagascariensis","","","Fia gogo"
"226","ANGISY","Angisy","Squid","","","Angisy"
"227","ANGISY","Angisy","Squid","","","Angisy"
"228","MAHALOGY","Malongy","Fish","MAHALOGY","SELAR CRUMENOPHTHALMUS, RASTRELLIGER KANAGURTA","MAHALOGY"
"229","HORITA","Horita","Octopus","","","Horita"
"230","JAKAKE","Jakake","Crab","","","Jakake"
"231","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"232","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"233","HORITA","Horita","Octopus","","","Horita"
"234","KILOKA","Kiloka","","","","Kiloka"
"235","HORITA","Horita","Octopus","","","Horita"
"236","HORITA","Horita","Octopus","","","Horita"
"237","HORITA","Horita","Octopus","","","Horita"
"238","",NA,NA,NA,NA,NA
"239","ANGISY","Angisy","Squid","","","Angisy"
"240","ANTSERAPOHE","Antserampohe","","ANTSERAKE ANTSIVO","AULOSTOMUS CHINERSIS","ANTSERAKE ANTSIVO"
"241","MAHALOGY","Malongy","Fish","MAHALOGY","SELAR CRUMENOPHTHALMUS, RASTRELLIGER KANAGURTA","MAHALOGY"
"242","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"243","HORITA","Horita","Octopus","","","Horita"
"244","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"245","HORITA","Horita","Octopus","","","Horita"
"246","ANGISY","Angisy","Squid","","","Angisy"
"247","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"248","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"249","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"250","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"251","ANGISY","Angisy","Squid","","","Angisy"
"252","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"253","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"254","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"255","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"256","",NA,NA,NA,NA,NA
"257","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"258","BABAKE","","","","",""
"259","HORITA","Horita","Octopus","","","Horita"
"260","ANGISY","Angisy","Squid","","","Angisy"
"261","HORITA","Horita","Octopus","","","Horita"
"262","BABAKE","","","","",""
"263","HORITA","Horita","Octopus","","","Horita"
"264","HORITA","Horita","Octopus","","","Horita"
"265","HORITA","Horita","Octopus","","","Horita"
"266","ANGISY","Angisy","Squid","","","Angisy"
"267","ANGISY","Angisy","Squid","","","Angisy"
"268","ANGISY","Angisy","Squid","","","Angisy"
"269","HORITA","Horita","Octopus","","","Horita"
"270","HORITA","Horita","Octopus","","","Horita"
"271","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"272","VOTSO","Fia Votosandra?","No idea but these seem to go together","VOTSANDRA,VOTSANJA,VOTSANDRA SAMPA","PSEUDOBALISTES FUSCUS, BALISTOIDES VIRIDESCENS, ABALISTES STELLATUS, BALISTAPUS UNDULATUS, ODONUS NIGER, BALISTOIDES VIRIDESENS, PSEUDOBALISTES FURCUS, ODUNUS NIGER, SUFFLAMEN BURSA","VOTSANDRA,VOTSANJA,VOTSANDRA SAMPA"
"273","ANGISY","Angisy","Squid","","","Angisy"
"274","BABAKE","","","","",""
"275","MANJIANDOVOKE","Mandriandovoke","Fish","","","Mandriandovoke"
"276","HORITA","Horita","Octopus","","","Horita"
"277","HORITA","Horita","Octopus","","","Horita"
"278","HORITA","Horita","Octopus","","","Horita"
"279","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"280","TSOIKE","","","","",""
"281","BEMAMPE","","Shell","","","Shell"
"282","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"283","HORITA","Horita","Octopus","","","Horita"
"284","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"285","KILOKA","Kiloka","","","","Kiloka"
"286","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"287","ANGISY","Angisy","Squid","","","Angisy"
"288","ANGISY","Angisy","Squid","","","Angisy"
"289","HORITA","Horita","Octopus","","","Horita"
"290","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"291","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"292","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"293","HORITA","Horita","Octopus","","","Horita"
"294","GOGO","Fia gogo","Madagascar sea catfish/ Arius madagascariensis","","","Fia gogo"
"295","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"296","HORITA","Horita","Octopus","","","Horita"
"297","HORITA","Horita","Octopus","","","Horita"
"298","HORITA","Horita","Octopus","","","Horita"
"299","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"300","MANDREANDREA","","","","",""
"301","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"302","ANGISY","Angisy","Squid","","","Angisy"
"303","ANGISY","Angisy","Squid","","","Angisy"
"304","ANGISY","Angisy","Squid","","","Angisy"
"305","HORITA","Horita","Octopus","","","Horita"
"306","BABAKE","","","","",""
"307","FIAMBONJO","","","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO","PEMPHERIS VANICOLENSIS, PTEROIS VOLITANS, EPINEPHELUS FUSCOGUTTATUS, AETHALOPERCA ROGAA, PTERAGOGUS FLAGELLIFERA, OXYCHEILINUS BIMACULATUS, CHEILINUS TRILOBATUS, CHEILINUS OXYCEPHALUS, SCOLOPSIS GHANAM, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, AMPHIPRION AKALLOPISOS, PSEUDOCHEILINUS EVANIDUS, OXYCHEILINUS DIGRAMMA, CHEILINUS UNDULATUS, CHEILINUS FASCIATUS, BODIANUS ANTHIOIDES, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, NOTOLABRUS PARILUS, HOLOGYMNOSUS ANNULATUS, PLECTORHINCHUS ALBOVITTATUS, LUTJANUS ARGENTIMACULATUS, LUTJANUS FULVUS, LUTJANUS MONOSTIGMA, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, OXYCHEILINUS DIGRAMMUS, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, NOTOLABRU SPARLUS, PLECTORHINCHUS ALBOVITATUS, GNATHODENTEX AUROLINEATUS, PSEUDOCHEILNUS EVANUDUS, LUTJANUS SEBAE, LUTJANU ARGENTIMACULATUS, LUTJANUS MONASTIGMA, EPIBILUS UNSUDIATOR, PEMPHERIS VANICILENSIS, LABRICHTHYS UNILINEATUS","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO"
"308","FIAMBONJO","","","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO","PEMPHERIS VANICOLENSIS, PTEROIS VOLITANS, EPINEPHELUS FUSCOGUTTATUS, AETHALOPERCA ROGAA, PTERAGOGUS FLAGELLIFERA, OXYCHEILINUS BIMACULATUS, CHEILINUS TRILOBATUS, CHEILINUS OXYCEPHALUS, SCOLOPSIS GHANAM, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, AMPHIPRION AKALLOPISOS, PSEUDOCHEILINUS EVANIDUS, OXYCHEILINUS DIGRAMMA, CHEILINUS UNDULATUS, CHEILINUS FASCIATUS, BODIANUS ANTHIOIDES, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, NOTOLABRUS PARILUS, HOLOGYMNOSUS ANNULATUS, PLECTORHINCHUS ALBOVITTATUS, LUTJANUS ARGENTIMACULATUS, LUTJANUS FULVUS, LUTJANUS MONOSTIGMA, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, OXYCHEILINUS DIGRAMMUS, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, NOTOLABRU SPARLUS, PLECTORHINCHUS ALBOVITATUS, GNATHODENTEX AUROLINEATUS, PSEUDOCHEILNUS EVANUDUS, LUTJANUS SEBAE, LUTJANU ARGENTIMACULATUS, LUTJANUS MONASTIGMA, EPIBILUS UNSUDIATOR, PEMPHERIS VANICILENSIS, LABRICHTHYS UNILINEATUS","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO"
"309","FIAMBONJO","","","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO","PEMPHERIS VANICOLENSIS, PTEROIS VOLITANS, EPINEPHELUS FUSCOGUTTATUS, AETHALOPERCA ROGAA, PTERAGOGUS FLAGELLIFERA, OXYCHEILINUS BIMACULATUS, CHEILINUS TRILOBATUS, CHEILINUS OXYCEPHALUS, SCOLOPSIS GHANAM, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, AMPHIPRION AKALLOPISOS, PSEUDOCHEILINUS EVANIDUS, OXYCHEILINUS DIGRAMMA, CHEILINUS UNDULATUS, CHEILINUS FASCIATUS, BODIANUS ANTHIOIDES, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, NOTOLABRUS PARILUS, HOLOGYMNOSUS ANNULATUS, PLECTORHINCHUS ALBOVITTATUS, LUTJANUS ARGENTIMACULATUS, LUTJANUS FULVUS, LUTJANUS MONOSTIGMA, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, OXYCHEILINUS DIGRAMMUS, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, NOTOLABRU SPARLUS, PLECTORHINCHUS ALBOVITATUS, GNATHODENTEX AUROLINEATUS, PSEUDOCHEILNUS EVANUDUS, LUTJANUS SEBAE, LUTJANU ARGENTIMACULATUS, LUTJANUS MONASTIGMA, EPIBILUS UNSUDIATOR, PEMPHERIS VANICILENSIS, LABRICHTHYS UNILINEATUS","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO"
"310","HORITA","Horita","Octopus","","","Horita"
"311","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"312","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"313","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"314","HORITA","Horita","Octopus","","","Horita"
"315","HORITA","Horita","Octopus","","","Horita"
"316","GOGO","Fia gogo","Madagascar sea catfish/ Arius madagascariensis","","","Fia gogo"
"317","HORITA","Horita","Octopus","","","Horita"
"318","HORITA","Horita","Octopus","","","Horita"
"319","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"320","LAMERA BADIJA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"321","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"322","HORITA","Horita","Octopus","","","Horita"
"323","HORITA","Horita","Octopus","","","Horita"
"324","HORITA","Horita","Octopus","","","Horita"
"325","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"326","KILOKA","Kiloka","","","","Kiloka"
"327","HORITA","Horita","Octopus","","","Horita"
"328","ANGISY","Angisy","Squid","","","Angisy"
"329","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"330","HORITA","Horita","Octopus","","","Horita"
"331","HORITA","Horita","Octopus","","","Horita"
"332","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"333","HORITA","Horita","Octopus","","","Horita"
"334","ANGISY","Angisy","Squid","","","Angisy"
"335","HORITA","Horita","Octopus","","","Horita"
"336","HORITA","Horita","Octopus","","","Horita"
"337","TSOIKE","","","","",""
"338","HORITA","Horita","Octopus","","","Horita"
"339","HORITA","Horita","Octopus","","","Horita"
"340","HORITA","Horita","Octopus","","","Horita"
"341","HORITA","Horita","Octopus","","","Horita"
"342","HORITA","Horita","Octopus","","","Horita"
"343","HORITA","Horita","Octopus","","","Horita"
"344","HORITA","Horita","Octopus","","","Horita"
"345","HORITA","Horita","Octopus","","","Horita"
"346","HORITA","Horita","Octopus","","","Horita"
"347","AMBARIAKE","Ambariake","Gerres acinaces/ strongspine silver biddy","AMBARIAKE,AMBARIAKA","GERRES ACINACES, GYMNOCRANIUS GRISEUS, GYMNOCRANIUS GRANDOCULIS, MONOTAXIS GRANDOCULIS, LETHRINUS HARAK, GERE ACINACES","AMBARIAKE,AMBARIAKA"
"348","KILOKA","Kiloka","","","","Kiloka"
"349","TSIOMENA","","","TSOY","MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY"
"350","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"351","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"352","HORITA","Horita","Octopus","","","Horita"
"353","HORITA","Horita","Octopus","","","Horita"
"354","HORITA","Horita","Octopus","","","Horita"
"355","HORITA","Horita","Octopus","","","Horita"
"356","ANGISY","Angisy","Squid","","","Angisy"
"357","HORITA","Horita","Octopus","","","Horita"
"358","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"359","MOLOTO","Fia Molonto<a0>","","MOLONTO,MOLOTO","CALOTOMUS SPINIDENS","MOLONTO,MOLOTO"
"360","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"361","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"362","HORITA","Horita","Octopus","","","Horita"
"363","HORITA","Horita","Octopus","","","Horita"
"364","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"365","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"366","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"367","HORITA","Horita","Octopus","","","Horita"
"368","ANGISY","Angisy","Squid","","","Angisy"
