Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1971,RHODE ISLAND,"FLOUNDER, SUMMER",274500.00,125,143396.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1971,VIRGINIA,"FLOUNDER, SUMMER",1714600.00,778,504044.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1970,CONNECTICUT,"FLOUNDER, SUMMER",23000.00,10,11388.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1970,MARYLAND,"FLOUNDER, SUMMER",370600.00,168,93331.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1970,MASSACHUSETTS,"FLOUNDER, SUMMER",40800.00,19,15501.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1970,NEW JERSEY,"FLOUNDER, SUMMER",1957900.00,888,685732.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1970,NEW YORK,"FLOUNDER, SUMMER",899900.00,408,358016.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1970,RHODE ISLAND,"FLOUNDER, SUMMER",259100.00,118,128656.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1970,VIRGINIA,"FLOUNDER, SUMMER",2145600.00,973,610179.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1969,CONNECTICUT,"FLOUNDER, SUMMER",23100.00,10,10997.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1969,MARYLAND,"FLOUNDER, SUMMER",203300.00,92,68951.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1969,MASSACHUSETTS,"FLOUNDER, SUMMER",77800.00,35,34979.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1969,NEW JERSEY,"FLOUNDER, SUMMER",1275500.00,579,477014.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1969,NEW YORK,"FLOUNDER, SUMMER",574000.00,260,200261.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1969,RHODE ISLAND,"FLOUNDER, SUMMER",266800.00,121,131216.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1969,VIRGINIA,"FLOUNDER, SUMMER",1508300.00,684,479198.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1968,CONNECTICUT,"FLOUNDER, SUMMER",35300.00,16,13687.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1968,MARYLAND,"FLOUNDER, SUMMER",350000.00,159,101973.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1968,MASSACHUSETTS,"FLOUNDER, SUMMER",162800.00,74,63464.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1968,NEW JERSEY,"FLOUNDER, SUMMER",2138900.00,970,675560.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1968,NEW YORK,"FLOUNDER, SUMMER",1215600.00,551,396534.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1968,RHODE ISLAND,"FLOUNDER, SUMMER",384000.00,174,154746.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1968,VIRGINIA,"FLOUNDER, SUMMER",2163400.00,981,603360.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1967,CONNECTICUT,"FLOUNDER, SUMMER",47800.00,22,15694.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1967,MARYLAND,"FLOUNDER, SUMMER",439200.00,199,109455.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1967,MASSACHUSETTS,"FLOUNDER, SUMMER",446900.00,203,144692.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1967,NEW JERSEY,"FLOUNDER, SUMMER",3035100.00,"1,377",817825.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1967,NEW YORK,"FLOUNDER, SUMMER",1964000.00,891,487155.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1967,RHODE ISLAND,"FLOUNDER, SUMMER",705900.00,320,241003.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1967,VIRGINIA,"FLOUNDER, SUMMER",1900300.00,862,434869.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,CONNECTICUT,"FLOUNDER, SUMMER",90500.00,41,25610.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,DELAWARE,"FLOUNDER, SUMMER",12500.00,6,2500.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,MARYLAND,"FLOUNDER, SUMMER",629600.00,286,122061.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,MASSACHUSETTS,"FLOUNDER, SUMMER",264100.00,120,69704.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,NEW JERSEY,"FLOUNDER, SUMMER",3830500.00,"1,738",892513.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,NEW YORK,"FLOUNDER, SUMMER",2466200.00,"1,119",586254.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,RHODE ISLAND,"FLOUNDER, SUMMER",456200.00,207,129626.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1966,VIRGINIA,"FLOUNDER, SUMMER",2343100.00,"1,063",475574.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,CONNECTICUT,"FLOUNDER, SUMMER",106100.00,48,32863.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,DELAWARE,"FLOUNDER, SUMMER",24700.00,11,5848.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,MARYLAND,"FLOUNDER, SUMMER",733900.00,333,146091.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,MASSACHUSETTS,"FLOUNDER, SUMMER",431100.00,196,131893.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,NEW JERSEY,"FLOUNDER, SUMMER",3619700.00,"1,642",856445.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,NEW YORK,"FLOUNDER, SUMMER",2451500.00,"1,112",557042.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,RHODE ISLAND,"FLOUNDER, SUMMER",498900.00,226,157895.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1965,VIRGINIA,"FLOUNDER, SUMMER",1976800.00,897,363537.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,CONNECTICUT,"FLOUNDER, SUMMER",135400.00,61,43749.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,DELAWARE,"FLOUNDER, SUMMER",16400.00,7,3685.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,MARYLAND,"FLOUNDER, SUMMER",557500.00,253,111608.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,MASSACHUSETTS,"FLOUNDER, SUMMER",1383600.00,628,449241.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,NEW JERSEY,"FLOUNDER, SUMMER",3670500.00,"1,665",865495.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,NEW YORK,"FLOUNDER, SUMMER",1853800.00,841,445448.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,RHODE ISLAND,"FLOUNDER, SUMMER",678000.00,308,217247.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1964,VIRGINIA,"FLOUNDER, SUMMER",1492400.00,677,276632.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,CONNECTICUT,"FLOUNDER, SUMMER",97800.00,44,21597.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,DELAWARE,"FLOUNDER, SUMMER",16800.00,8,3414.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,MARYLAND,"FLOUNDER, SUMMER",550400.00,250,122665.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,MASSACHUSETTS,"FLOUNDER, SUMMER",2296400.00,"1,042",715943.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,NEW JERSEY,"FLOUNDER, SUMMER",4443600.00,"2,016",1046996.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,NEW YORK,"FLOUNDER, SUMMER",1305800.00,592,365564.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,RHODE ISLAND,"FLOUNDER, SUMMER",511500.00,232,160613.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1963,VIRGINIA,"FLOUNDER, SUMMER",1720000.00,780,344829.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,CONNECTICUT,"FLOUNDER, SUMMER",123900.00,56,29764.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,DELAWARE,"FLOUNDER, SUMMER",24000.00,11,3600.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,MARYLAND,"FLOUNDER, SUMMER",715000.00,324,157282.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,MASSACHUSETTS,"FLOUNDER, SUMMER",3795100.00,"1,721",894015.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,NEW JERSEY,"FLOUNDER, SUMMER",4749200.00,"2,154",973107.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,NEW YORK,"FLOUNDER, SUMMER",1590100.00,721,363280.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,RHODE ISLAND,"FLOUNDER, SUMMER",675700.00,306,155541.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1962,VIRGINIA,"FLOUNDER, SUMMER",1913900.00,868,383083.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,CONNECTICUT,"FLOUNDER, SUMMER",155300.00,70,29413.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,DELAWARE,"FLOUNDER, SUMMER",75900.00,34,11385.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,MARYLAND,"FLOUNDER, SUMMER",539000.00,244,93475.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,MASSACHUSETTS,"FLOUNDER, SUMMER",5240500.00,"2,377",932029.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,NEW JERSEY,"FLOUNDER, SUMMER",6031400.00,"2,736",953173.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,NEW YORK,"FLOUNDER, SUMMER",2324100.00,"1,054",458892.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,RHODE ISLAND,"FLOUNDER, SUMMER",947700.00,430,177718.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1961,VIRGINIA,"FLOUNDER, SUMMER",2193300.00,995,368280.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,CONNECTICUT,"FLOUNDER, SUMMER",320900.00,146,61325.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,DELAWARE,"FLOUNDER, SUMMER",44000.00,20,5280.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,MARYLAND,"FLOUNDER, SUMMER",1027600.00,466,163893.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,MASSACHUSETTS,"FLOUNDER, SUMMER",59200.00,27,13197.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,NEW JERSEY,"FLOUNDER, SUMMER",6355200.00,"2,883",967436.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,NEW YORK,"FLOUNDER, SUMMER",2512000.00,"1,139",513946.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,RHODE ISLAND,"FLOUNDER, SUMMER",1278200.00,580,236799.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1960,VIRGINIA,"FLOUNDER, SUMMER",2730200.00,"1,238",420262.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,CONNECTICUT,"FLOUNDER, SUMMER",319800.00,145,57701.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,DELAWARE,"FLOUNDER, SUMMER",95400.00,43,13210.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,MARYLAND,"FLOUNDER, SUMMER",1333800.00,605,179093.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,MASSACHUSETTS,"FLOUNDER, SUMMER",4524000.00,"2,052",1004677.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,NEW JERSEY,"FLOUNDER, SUMMER",6294200.00,"2,855",899943.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,NEW YORK,"FLOUNDER, SUMMER",2808600.00,"1,274",500671.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,RHODE ISLAND,"FLOUNDER, SUMMER",1070100.00,485,191132.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1959,VIRGINIA,"FLOUNDER, SUMMER",3255100.00,"1,477",518241.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,CONNECTICUT,"FLOUNDER, SUMMER",360200.00,163,67754.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,DELAWARE,"FLOUNDER, SUMMER",208900.00,95,27396.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,MARYLAND,"FLOUNDER, SUMMER",1452400.00,659,191609.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,MASSACHUSETTS,"FLOUNDER, SUMMER",4172300.00,"1,893",1029531.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,NEW JERSEY,"FLOUNDER, SUMMER",8108500.00,"3,678",1201770.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,NEW YORK,"FLOUNDER, SUMMER",2341200.00,"1,062",458702.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,RHODE ISLAND,"FLOUNDER, SUMMER",949700.00,431,189607.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1958,VIRGINIA,"FLOUNDER, SUMMER",2038700.00,925,278414.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1957,CONNECTICUT,"FLOUNDER, SUMMER",677400.00,307,128726.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1957,DELAWARE,"FLOUNDER, SUMMER",48600.00,22,7029.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1957,MASSACHUSETTS,"FLOUNDER, SUMMER",5991000.00,"2,717",1215178.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1957,NEW JERSEY,"FLOUNDER, SUMMER",5058700.00,"2,295",841527.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1957,NEW YORK,"FLOUNDER, SUMMER",3487600.00,"1,582",523728.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1957,RHODE ISLAND,"FLOUNDER, SUMMER",1486200.00,674,257104.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1956,CONNECTICUT,"FLOUNDER, SUMMER",322200.00,146,57943.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1956,DELAWARE,"FLOUNDER, SUMMER",59400.00,27,9095.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1956,MASSACHUSETTS,"FLOUNDER, SUMMER",5468600.00,"2,481",978490.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1956,NEW JERSEY,"FLOUNDER, SUMMER",6357300.00,"2,884",933418.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1956,NEW YORK,"FLOUNDER, SUMMER",4259900.00,"1,932",728696.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1956,RHODE ISLAND,"FLOUNDER, SUMMER",1604100.00,728,291531.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1955,CONNECTICUT,"FLOUNDER, SUMMER",385300.00,175,69282.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1955,DELAWARE,"FLOUNDER, SUMMER",26200.00,12,3293.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1955,MASSACHUSETTS,"FLOUNDER, SUMMER",5406000.00,"2,452",1090024.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1955,NEW JERSEY,"FLOUNDER, SUMMER",5208000.00,"2,362",761203.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1955,NEW YORK,"FLOUNDER, SUMMER",2607900.00,"1,183",498799.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1955,RHODE ISLAND,"FLOUNDER, SUMMER",2151600.00,976,420298.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1954,CONNECTICUT,"FLOUNDER, SUMMER",213200.00,97,35775.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1954,DELAWARE,"FLOUNDER, SUMMER",20700.00,9,2979.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1954,MASSACHUSETTS,"FLOUNDER, SUMMER",3362600.00,"1,525",689830.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1954,NEW JERSEY,"FLOUNDER, SUMMER",6576900.00,"2,983",972180.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1954,NEW YORK,"FLOUNDER, SUMMER",3683300.00,"1,671",626150.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1954,RHODE ISLAND,"FLOUNDER, SUMMER",2374500.00,"1,077",388485.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1953,CONNECTICUT,"FLOUNDER, SUMMER",396200.00,180,77889.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1953,DELAWARE,"FLOUNDER, SUMMER",53300.00,24,10635.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1953,MASSACHUSETTS,"FLOUNDER, SUMMER",3835800.00,"1,740",844058.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1953,NEW JERSEY,"FLOUNDER, SUMMER",7117100.00,"3,228",992058.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1953,NEW YORK,"FLOUNDER, SUMMER",2909600.00,"1,320",595966.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1953,RHODE ISLAND,"FLOUNDER, SUMMER",1043100.00,473,203983.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1952,CONNECTICUT,"FLOUNDER, SUMMER",627000.00,284,127279.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1952,DELAWARE,"FLOUNDER, SUMMER",69200.00,31,10730.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1952,MASSACHUSETTS,"FLOUNDER, SUMMER",4897500.00,"2,221",938841.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1952,NEW JERSEY,"FLOUNDER, SUMMER",4721300.00,"2,142",802621.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1952,NEW YORK,"FLOUNDER, SUMMER",3680300.00,"1,669",741462.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1952,RHODE ISLAND,"FLOUNDER, SUMMER",1336200.00,606,242311.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1951,CONNECTICUT,"FLOUNDER, SUMMER",440500.00,200,87717.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1951,DELAWARE,"FLOUNDER, SUMMER",19800.00,9,3120.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1951,MASSACHUSETTS,"FLOUNDER, SUMMER",4506000.00,"2,044",949657.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1951,NEW JERSEY,"FLOUNDER, SUMMER",2864500.00,"1,299",541315.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1951,NEW YORK,"FLOUNDER, SUMMER",2635600.00,"1,196",485597.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1951,RHODE ISLAND,"FLOUNDER, SUMMER",1188700.00,539,230957.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1950,CONNECTICUT,"FLOUNDER, SUMMER",269700.00,122,46870.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1950,DELAWARE,"FLOUNDER, SUMMER",24600.00,11,3485.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1950,MASSACHUSETTS,"FLOUNDER, SUMMER",3613800.00,"1,639",635744.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1950,NEW JERSEY,"FLOUNDER, SUMMER",2514500.00,"1,141",375864.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1950,NEW YORK,"FLOUNDER, SUMMER",3838000.00,"1,741",680538.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1950,RHODE ISLAND,"FLOUNDER, SUMMER",1035900.00,470,154639.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
